ms_Vx	ms_Vy	hdr_Vx	hdr_Vy	ms_res	hdr_res	d_Vx	d_Vy	d_res	d_relative_Vx	d_relative_Vy	d_relative_res
3.31547	-0.0231217	3.47054	-0.017877	3.31555	3.47059	-0.155071	-0.0052447	-0.155037	-4.46822	29.3377	-4.46716
3.35591	-0.0197622	3.50662	-0.019321	3.35597	3.50667	-0.150711	-0.0004412	-0.150706	-4.29789	2.28353	-4.29768
3.47659	-0.0605278	3.54144	-0.01915	3.47712	3.54149	-0.0648527	-0.0413778	-0.0643776	-1.83125	216.072	-1.81781
3.58757	-0.136283	3.57502	-0.017615	3.59016	3.57506	0.0125508	-0.118668	0.015095	0.351069	673.676	0.42223
3.50277	-0.011978	3.60811	-0.016225	3.50279	3.60815	-0.10534	0.004247	-0.105356	-2.91953	-26.1757	-2.91994
3.65477	0.0425735	3.64068	-0.014525	3.65502	3.64071	0.014091	0.0570985	0.01431	0.387043	-393.105	0.393054
3.66234	-0.11027	3.67097	-0.015242	3.664	3.671	-0.0086255	-0.0950281	-0.00699745	-0.234965	623.462	-0.190614
3.58356	-0.0045271	3.69723	-0.016901	3.58356	3.69727	-0.113674	0.0123739	-0.11371	-3.07457	-73.214	-3.07551
3.58152	-0.0278501	3.72127	-0.012983	3.58163	3.72129	-0.139755	-0.0148671	-0.139669	-3.75557	114.512	-3.75325
3.65285	0.0103782	3.74397	-0.005442	3.65287	3.74397	-0.0911143	0.0158202	-0.0911035	-2.43363	-290.706	-2.43334
3.80925	0.0541335	3.76285	0.000192	3.80963	3.76285	0.0463987	0.0539415	0.0467833	1.23307	28094.5	1.2433
3.65271	0.0231121	3.77674	0.002786	3.65279	3.77674	-0.124026	0.0203261	-0.123954	-3.28395	729.58	-3.28204
3.80587	0.0793333	3.7881	0.004014	3.8067	3.7881	0.0177704	0.0753193	0.018595	0.469111	1876.42	0.49088
3.65455	0.0150959	3.79577	0.004995	3.65458	3.79578	-0.141225	0.0101009	-0.141197	-3.72059	202.22	-3.71985
3.69545	0.0049037	3.79751	0.008575	3.69546	3.79752	-0.102057	-0.0036713	-0.102063	-2.68747	-42.814	-2.68763
3.78909	-0.137849	3.79462	0.015042	3.79159	3.79465	-0.0055324	-0.152891	-0.00305553	-0.145796	-1016.43	-0.0805219
4.00961	0.007147	3.78918	0.021664	4.00962	3.78924	0.220432	-0.014517	0.220377	5.81742	-67.0098	5.81586
3.72953	0.0253786	3.7805	0.025263	3.72962	3.78059	-0.0509726	0.0001156	-0.0509707	-1.3483	0.457586	-1.34822
3.81642	-0.0151741	3.76838	0.02532	3.81645	3.76846	0.0480409	-0.0404941	0.047986	1.27484	-159.929	1.27336
3.78771	0.0456287	3.75503	0.02917	3.78798	3.75514	0.0326816	0.0164587	0.0328431	0.870343	56.4234	0.874618
3.60511	0.0074375	3.74095	0.035778	3.60511	3.74112	-0.135843	-0.0283405	-0.136006	-3.63124	-79.2121	-3.63544
3.92072	-0.0754345	3.72114	0.041585	3.92144	3.72137	0.199581	-0.117019	0.200075	5.36345	-281.398	5.37637
3.56684	0.0336378	3.69655	0.045207	3.567	3.69682	-0.129705	-0.0115692	-0.129823	-3.50881	-25.5916	-3.51174
3.56341	0.0003544	3.67236	0.048856	3.56341	3.67268	-0.108945	-0.0485016	-0.10927	-2.96663	-99.2746	-2.97522
3.55515	-0.099634	3.65039	0.051497	3.55655	3.65075	-0.0952362	-0.151131	-0.0942036	-2.60893	-293.475	-2.58039
3.5187	0.025408	3.62529	0.05375	3.51879	3.62568	-0.10659	-0.028342	-0.106897	-2.94018	-52.7293	-2.94832
3.44065	0.0792798	3.59573	0.055842	3.44156	3.59616	-0.155079	0.0234378	-0.154599	-4.31286	41.9716	-4.299
3.38198	0.0396147	3.56574	0.057078	3.38221	3.5662	-0.18376	-0.0174633	-0.183985	-5.1535	-30.5955	-5.15914
3.4005	0.0464002	3.53867	0.056966	3.40082	3.53913	-0.138173	-0.0105658	-0.138315	-3.90465	-18.5476	-3.90815
3.38848	0.155959	3.51198	0.058075	3.39206	3.51246	-0.123502	0.0978837	-0.120395	-3.51658	168.547	-3.42764
3.44225	0.05729	3.48508	0.059954	3.44272	3.4856	-0.0428367	-0.002664	-0.0428756	-1.22914	-4.44341	-1.23008
3.44221	0.0756964	3.45928	0.060262	3.44304	3.45981	-0.017075	0.0154344	-0.0167676	-0.493599	25.6122	-0.484641
3.42273	0.0512706	3.4349	0.056415	3.42312	3.43537	-0.0121683	-0.0051444	-0.0122476	-0.354255	-9.11885	-0.356514
3.34581	0.159375	3.41097	0.052979	3.34961	3.41138	-0.0651617	0.106396	-0.0617794	-1.91036	200.827	-1.81098
3.24031	-0.0111674	3.38892	0.051504	3.24033	3.38931	-0.148613	-0.0626714	-0.148985	-4.38526	-121.683	-4.39573
3.24632	0.0007726	3.36896	0.050089	3.24632	3.36933	-0.122646	-0.0493164	-0.123018	-3.64045	-98.4575	-3.6511
3.21695	0.0194907	3.35008	0.047606	3.21701	3.35042	-0.133126	-0.0281153	-0.133405	-3.97381	-59.0583	-3.98174
3.19094	0.0437498	3.33502	0.046632	3.19124	3.33535	-0.144079	-0.0028822	-0.144105	-4.32019	-6.18073	-4.32055
3.16527	0.0231827	3.32532	0.046009	3.16535	3.32563	-0.16005	-0.0228263	-0.160283	-4.81308	-49.6127	-4.81964
3.15507	0.0233036	3.31748	0.04289	3.15515	3.31776	-0.162416	-0.0195864	-0.162607	-4.89576	-45.6666	-4.90111
3.09501	0.107062	3.30947	0.038503	3.09686	3.30969	-0.21446	0.0685588	-0.212833	-6.48021	178.061	-6.43061
3.18943	-0.0211795	3.3035	0.036154	3.1895	3.3037	-0.114075	-0.0573335	-0.114202	-3.45314	-158.581	-3.45679
3.1441	0.0061642	3.30024	0.034079	3.1441	3.30041	-0.156143	-0.0279148	-0.156313	-4.73127	-81.912	-4.73617
3.10785	-0.0410548	3.29908	0.030489	3.10812	3.29922	-0.191233	-0.0715438	-0.191103	-5.79657	-234.654	-5.79237
3.19882	0.0230825	3.30099	0.027266	3.1989	3.3011	-0.102175	-0.0041835	-0.102204	-3.09527	-15.3433	-3.09606
3.27978	0.008133	3.30603	0.023394	3.27979	3.30611	-0.0262543	-0.015261	-0.026327	-0.794134	-65.2347	-0.796312
3.19319	0.00288	3.31437	0.01815	3.19319	3.31442	-0.121179	-0.01527	-0.121228	-3.65618	-84.1322	-3.65759
3.32677	0.0753491	3.32513	0.012066	3.32763	3.32515	0.0016406	0.0632831	0.0024719	0.0493394	524.475	0.0743394
3.14541	0.0941578	3.33752	0.006129	3.14682	3.33753	-0.192112	0.0880288	-0.190708	-5.75612	1436.27	-5.71406
3.23594	-0.021227	3.35106	0.002855	3.23601	3.35106	-0.115125	-0.024082	-0.115056	-3.43547	-843.503	-3.43343
3.04016	-0.0395032	3.36609	0.000835	3.04041	3.36609	-0.325933	-0.0403382	-0.325677	-9.68285	-4830.92	-9.67522
3.30956	-0.0394576	3.38336	-0.001545	3.30979	3.38336	-0.0738045	-0.0379126	-0.0735696	-2.1814	2453.89	-2.17445
3.30072	-0.0135087	3.40262	-0.0052	3.30075	3.40262	-0.101893	-0.0083087	-0.101869	-2.99453	159.783	-2.99384
3.25843	-0.0474402	3.42294	-0.010233	3.25877	3.42296	-0.164517	-0.0372072	-0.164187	-4.8063	363.6	-4.79664
3.30668	-0.0141529	3.44128	-0.014283	3.30671	3.44131	-0.134605	0.0001301	-0.134604	-3.91148	-0.910873	-3.91142
3.34824	0.019987	3.45611	-0.016704	3.3483	3.45615	-0.107878	0.036691	-0.107859	-3.12137	-219.654	-3.12077
3.31377	0.0153871	3.47079	-0.018605	3.31381	3.47084	-0.15702	0.0339921	-0.157034	-4.52404	-182.704	-4.52438
3.34008	-0.0217558	3.48706	-0.021007	3.34015	3.48712	-0.14698	-0.0007488	-0.146973	-4.21503	3.56453	-4.21474
3.62892	-0.0294256	3.50489	-0.023972	3.62904	3.50497	0.124036	-0.0054536	0.124073	3.53893	22.7499	3.53991
3.35948	-0.0399597	3.52287	-0.026613	3.35972	3.52297	-0.163387	-0.0133467	-0.16325	-4.6379	50.1511	-4.63387
3.40038	0.0057096	3.53762	-0.028799	3.40039	3.53774	-0.137238	0.0345086	-0.137351	-3.87939	-119.826	-3.88244
3.38085	-0.0314815	3.54971	-0.029041	3.381	3.54983	-0.168856	-0.0024405	-0.168828	-4.7569	8.40364	-4.75596
3.42835	-0.0166692	3.56056	-0.026724	3.42839	3.56066	-0.132205	0.0100548	-0.132265	-3.71305	-37.6246	-3.71462
3.40027	-0.0174409	3.56835	-0.025805	3.40031	3.56844	-0.168084	0.0083641	-0.168133	-4.71043	-32.4127	-4.71166
3.35014	-0.0118697	3.57392	-0.028242	3.35016	3.57403	-0.223781	0.0163723	-0.223871	-6.26149	-57.9715	-6.26383
3.48579	-0.0086729	3.5784	-0.029457	3.4858	3.57852	-0.0926155	0.0207841	-0.092726	-2.58818	-70.5574	-2.59118
3.36747	-0.001524	3.58067	-0.027945	3.36747	3.58077	-0.213191	0.026421	-0.2133	-5.95395	-94.5464	-5.95681
3.39176	-0.0161218	3.58058	-0.025197	3.3918	3.58067	-0.188821	0.0090752	-0.188871	-5.27346	-36.017	-5.27474
3.33365	-0.004248	3.57838	-0.022632	3.33366	3.57845	-0.244726	0.018384	-0.244795	-6.83901	-81.2301	-6.8408
3.24653	-0.0445115	3.57276	-0.019863	3.24683	3.57282	-0.326231	-0.0246485	-0.325981	-9.13106	124.093	-9.12392
3.67166	-0.0216447	3.56409	-0.017301	3.67172	3.56414	0.107565	-0.0043437	0.107587	3.01802	25.1066	3.01859
3.39046	0.0313378	3.55316	-0.015047	3.39061	3.55319	-0.162696	0.0463848	-0.162583	-4.57892	-308.266	-4.5757
3.41911	-0.0707574	3.53959	-0.011215	3.41984	3.53961	-0.120479	-0.0595424	-0.119765	-3.40376	530.918	-3.38356
3.27228	0.041752	3.52484	-0.006625	3.27255	3.52485	-0.252561	0.048377	-0.2523	-7.16516	-730.219	-7.15777
3.46839	0.0597991	3.50938	-0.001834	3.46891	3.50938	-0.040988	0.0616331	-0.040473	-1.16796	-3360.58	-1.15328
3.38278	0.0245193	3.49298	0.001352	3.38287	3.49298	-0.110197	0.0231673	-0.110109	-3.15482	1713.56	-3.15228
3.54034	0.0004767	3.47552	0.002665	3.54034	3.47552	0.0648279	-0.0021883	0.0648269	1.86527	-82.1126	1.86525
3.28861	-0.0845287	3.45742	0.004237	3.2897	3.45742	-0.168809	-0.0887657	-0.167725	-4.8825	-2095.01	-4.85116
3.33967	-0.0191807	3.43905	0.006781	3.33972	3.43906	-0.099386	-0.0259617	-0.0993376	-2.88992	-382.859	-2.88851
3.28748	0.0414495	3.42016	0.010224	3.28775	3.42017	-0.132675	0.0312255	-0.132429	-3.87919	305.414	-3.87198
3.21404	-0.0109965	3.40121	0.014744	3.21406	3.40124	-0.187168	-0.0257405	-0.187181	-5.50298	-174.583	-5.50331
3.2875	0.133741	3.38485	0.018167	3.29022	3.3849	-0.097353	0.115574	-0.0946825	-2.87614	636.173	-2.7972
3.23242	-0.0493719	3.37047	0.018576	3.2328	3.37052	-0.138045	-0.0679479	-0.137719	-4.09572	-365.783	-4.08599
3.19215	0.021861	3.35526	0.016871	3.19222	3.3553	-0.16311	0.00499	-0.163078	-4.86133	29.5774	-4.86031
3.22089	0.0932158	3.3402	0.016173	3.22224	3.34024	-0.119309	0.0770428	-0.118	-3.57191	476.367	-3.53267
3.15195	0.0068777	3.32925	0.018409	3.15196	3.3293	-0.177302	-0.0115313	-0.177345	-5.32557	-62.6395	-5.3268
3.1641	0.0070582	3.32142	0.02073	3.1641	3.32148	-0.157321	-0.0136718	-0.157378	-4.73657	-65.9518	-4.73818
3.12905	0.0117934	3.31387	0.020423	3.12907	3.31393	-0.184821	-0.0086296	-0.184861	-5.57718	-42.2543	-5.57831
3.11346	0.0277662	3.30732	0.019143	3.11359	3.30737	-0.193857	0.0086232	-0.193788	-5.86145	45.0462	-5.85928
3.19177	-0.0374228	3.3046	0.018397	3.19199	3.30465	-0.112835	-0.0558198	-0.112666	-3.41447	-303.418	-3.40932
3.24143	0.0735442	3.3063	0.020452	3.24227	3.30637	-0.0648721	0.0530922	-0.0641011	-1.96207	259.594	-1.93872
3.1843	0.127368	3.30983	0.021492	3.18685	3.3099	-0.125527	0.105876	-0.12305	-3.79255	492.631	-3.71765
3.17295	0.0252311	3.31512	0.018747	3.17305	3.31518	-0.142176	0.0064841	-0.142128	-4.28869	34.5874	-4.2872
3.16584	-0.0854012	3.32268	0.016082	3.16699	3.32272	-0.15684	-0.101483	-0.155728	-4.7203	-631.036	-4.68676
3.21383	-0.0243174	3.33301	0.015593	3.21392	3.33304	-0.119176	-0.0399104	-0.11912	-3.57563	-255.951	-3.57393
3.21811	0.0207841	3.34692	0.014299	3.21818	3.34695	-0.128812	0.0064851	-0.128776	-3.84867	45.3535	-3.84755
3.23317	-0.0231809	3.36417	0.012353	3.23325	3.36419	-0.131001	-0.0355339	-0.13094	-3.894	-287.654	-3.89218
3.19121	0.0054849	3.38332	0.01222	3.19121	3.38334	-0.192112	-0.0067351	-0.19213	-5.67822	-55.1154	-5.6787
3.18844	0.0044389	3.40358	0.013031	3.18845	3.4036	-0.21513	-0.0085921	-0.215152	-6.32071	-65.9358	-6.32131
3.18751	-0.0134941	3.42688	0.014682	3.18754	3.42691	-0.239371	-0.0281761	-0.239374	-6.9851	-191.909	-6.98512
3.28199	0.0253563	3.45309	0.014798	3.28209	3.45312	-0.171097	0.0105583	-0.171031	-4.9549	71.3495	-4.95294
3.28309	-0.0198498	3.48062	0.011361	3.28315	3.48063	-0.197526	-0.0312108	-0.197484	-5.67502	-274.719	-5.6738
3.29325	-0.0034006	3.50772	0.008441	3.29325	3.50773	-0.214467	-0.0118416	-0.214475	-6.11414	-140.287	-6.11436
3.40756	-0.0195477	3.53467	0.009728	3.40762	3.53468	-0.127104	-0.0292757	-0.127062	-3.59593	-300.943	-3.59471
3.4301	-0.0014498	3.56156	0.013482	3.4301	3.56158	-0.131458	-0.0149318	-0.131483	-3.69103	-110.754	-3.69171
3.57795	0.0316279	3.58733	0.015865	3.57809	3.58737	-0.0093769	0.0157629	-0.00927219	-0.261389	99.3564	-0.258468
3.55466	0.0474239	3.61147	0.016122	3.55497	3.61151	-0.0568176	0.0313019	-0.0565372	-1.57325	194.156	-1.56547
3.74627	-0.0239082	3.63459	0.015873	3.74635	3.63462	0.111682	-0.0397812	0.111724	3.07276	-250.622	3.07388
3.51316	0.0001929	3.65592	0.014596	3.51316	3.65595	-0.142764	-0.0144031	-0.142793	-3.905	-98.6784	-3.90577
3.71904	0.0656905	3.67426	0.013427	3.71962	3.67428	0.0447856	0.0522635	0.0453412	1.2189	389.242	1.23401
3.70431	0.0051483	3.68931	0.014413	3.70432	3.68934	0.0150013	-0.0092647	0.0149767	0.406615	-64.2802	0.405946
3.52499	0.0143487	3.70319	0.018448	3.52502	3.70323	-0.178197	-0.0040993	-0.178214	-4.812	-22.2208	-4.81239
3.59194	-0.0072303	3.71504	0.021986	3.59194	3.7151	-0.123104	-0.0292163	-0.123161	-3.31366	-132.886	-3.31516
3.58655	0.0074731	3.72342	0.022563	3.58656	3.72349	-0.13687	-0.0150899	-0.13693	-3.67592	-66.879	-3.67748
3.61907	0.0499392	3.7268	0.021854	3.61941	3.72687	-0.107733	0.0280852	-0.107453	-2.89077	128.513	-2.88319
3.8899	-0.0039093	3.72464	0.023225	3.8899	3.72472	0.165258	-0.0271343	0.165187	4.43687	-116.832	4.43489
3.61625	0.0181289	3.71921	0.027111	3.6163	3.71931	-0.10296	-0.0089821	-0.103013	-2.76831	-33.1308	-2.76968
3.70959	0.0185276	3.71184	0.031384	3.70964	3.71198	-0.002252	-0.0128564	-0.00233841	-0.0606707	-40.9648	-0.0629963
3.60957	0.0455157	3.70252	0.034057	3.60985	3.70268	-0.0929571	0.0114587	-0.0928268	-2.51064	33.6457	-2.50702
3.50025	0.0317051	3.68991	0.034677	3.50039	3.69007	-0.189666	-0.0029719	-0.189685	-5.14011	-8.57023	-5.14041
3.46465	0.0138265	3.67314	0.035065	3.46468	3.67331	-0.208494	-0.0212385	-0.208634	-5.67619	-60.5689	-5.67973
3.4916	0.0126967	3.65153	0.037013	3.49162	3.65172	-0.159939	-0.0243163	-0.160104	-4.38006	-65.6966	-4.38434
3.514	0.070844	3.62826	0.041376	3.51472	3.62849	-0.11425	0.029468	-0.113772	-3.1489	71.22	-3.13552
3.52611	0.11264	3.60568	0.043523	3.52791	3.60594	-0.0795748	0.0691165	-0.0780388	-2.20693	158.805	-2.16417
3.64173	0.0295535	3.58312	0.044652	3.64185	3.5834	0.0586136	-0.0150985	0.0584553	1.63583	-33.8137	1.63128
3.32672	0.0470745	3.55923	0.045548	3.32705	3.55952	-0.232508	0.0015265	-0.232467	-6.53255	3.35141	-6.53084
3.55192	0.193238	3.53365	0.044935	3.55717	3.53394	0.0182692	0.148303	0.0232361	0.517006	330.04	0.657513
3.29478	0.0358558	3.50631	0.044077	3.29498	3.50659	-0.211529	-0.0082212	-0.211611	-6.03281	-18.6519	-6.03467
3.32302	0.0137498	3.47747	0.045491	3.32305	3.47776	-0.154448	-0.0317412	-0.154717	-4.44139	-69.7747	-4.44875
3.27285	0.0479263	3.44881	0.047245	3.2732	3.44914	-0.175962	0.0006813	-0.175935	-5.1021	1.44206	-5.10083
3.2445	-0.0349464	3.42187	0.049096	3.24469	3.42222	-0.177371	-0.0840424	-0.177535	-5.18344	-171.18	-5.1877
3.24187	0.0762654	3.39755	0.049389	3.24276	3.39791	-0.155681	0.0268764	-0.155143	-4.58217	54.4178	-4.56585
3.18841	0.01138	3.37499	0.048288	3.18843	3.37533	-0.18658	-0.036908	-0.186905	-5.52832	-76.4331	-5.53738
3.194	-0.0553829	3.35056	0.046838	3.19448	3.35088	-0.156555	-0.102221	-0.156402	-4.67251	-218.244	-4.66749
3.19643	0.015436	3.32583	0.043914	3.19646	3.32612	-0.129399	-0.028478	-0.129652	-3.89074	-64.8495	-3.898
3.15907	-0.0284094	3.30386	0.040798	3.15919	3.30411	-0.144794	-0.0692074	-0.144919	-4.38258	-169.634	-4.386
3.17077	0.105849	3.28604	0.037838	3.17254	3.28626	-0.115263	0.0680114	-0.113715	-3.50767	179.744	-3.46032
3.17428	-0.0327262	3.2717	0.036033	3.17445	3.2719	-0.0974212	-0.0687592	-0.0974509	-2.97769	-190.823	-2.97842
3.18749	0.0009037	3.25826	0.033939	3.18749	3.25844	-0.0707739	-0.0330353	-0.0709505	-2.17214	-97.3373	-2.17744
3.19716	0.0253171	3.24686	0.031792	3.19726	3.24701	-0.0497028	-0.0064749	-0.0497582	-1.5308	-20.3664	-1.53243
3.07703	0.0065813	3.23751	0.030457	3.07703	3.23766	-0.160487	-0.0238757	-0.160623	-4.95711	-78.3915	-4.9611
3.08075	0.0221235	3.22658	0.028821	3.08083	3.22671	-0.145834	-0.0066975	-0.145883	-4.51975	-23.2383	-4.5211
3.10988	-0.0033649	3.21786	0.024692	3.10988	3.21796	-0.10798	-0.0280569	-0.108073	-3.35563	-113.627	-3.35842
3.1655	-0.0012507	3.21792	0.021247	3.1655	3.21799	-0.052421	-0.0224977	-0.0524909	-1.62903	-105.886	-1.63117
3.13143	0.001915	3.22463	0.020125	3.13143	3.22469	-0.0932016	-0.01821	-0.0932638	-2.8903	-90.4845	-2.89218
3.15798	0.0399995	3.22931	0.019507	3.15823	3.22937	-0.0713381	0.0204925	-0.0711437	-2.20908	105.052	-2.20302
3.11645	0.000689	3.23106	0.017043	3.11645	3.23111	-0.114614	-0.016354	-0.114659	-3.54725	-95.9573	-3.54858
3.09286	0.0090151	3.23341	0.013334	3.09287	3.23344	-0.140558	-0.0043189	-0.140573	-4.34706	-32.3901	-4.34747
3.05724	-0.0441134	3.23962	0.01153	3.05756	3.23964	-0.182373	-0.0556434	-0.182075	-5.62945	-482.597	-5.62022
3.19911	0.0372996	3.2492	0.01233	3.19933	3.24923	-0.0500924	0.0249696	-0.0498984	-1.54168	202.511	-1.5357
3.17945	-0.0819451	3.26078	0.011058	3.1805	3.2608	-0.0813344	-0.0930031	-0.0802973	-2.49432	-841.048	-2.4625
3.17895	0.0323145	3.27301	0.007796	3.17911	3.27302	-0.094065	0.0245185	-0.09391	-2.87396	314.501	-2.86921
3.08805	-0.0412719	3.28636	0.005079	3.08833	3.28637	-0.198309	-0.0463509	-0.198037	-6.0343	-912.599	-6.02602
3.25667	-0.055732	3.30095	0.002751	3.25715	3.30095	-0.0442747	-0.058483	-0.043799	-1.34127	-2125.88	-1.32686
3.1448	-0.0814748	3.31717	0.000165	3.14586	3.31717	-0.172363	-0.0816398	-0.171308	-5.1961	-49478.7	-5.16428
3.13743	-0.0112582	3.33439	-0.002051	3.13745	3.33439	-0.196959	-0.0092072	-0.19694	-5.90691	448.913	-5.90632
3.16664	-0.0185584	3.35352	-0.002796	3.16669	3.35352	-0.186881	-0.0157624	-0.186827	-5.57267	563.748	-5.57108
3.27353	-0.0263078	3.37275	-0.002331	3.27364	3.37275	-0.0992158	-0.0239768	-0.0991109	-2.94169	1028.61	-2.93858
3.26529	0.0274797	3.38896	-0.001274	3.26541	3.38896	-0.123667	0.0287537	-0.123552	-3.64912	-2256.96	-3.64572
3.20636	-0.0525758	3.40543	-0.003148	3.20679	3.40543	-0.199073	-0.0494278	-0.198643	-5.84575	1570.13	-5.83313
3.19782	0.0261496	3.42773	-0.008647	3.19792	3.42774	-0.229908	0.0347966	-0.229812	-6.70731	-402.412	-6.70449
3.23359	-0.0391257	3.44856	-0.014578	3.23383	3.44859	-0.214962	-0.0245477	-0.214756	-6.23338	168.389	-6.22736
3.22469	-0.0001365	3.46575	-0.020087	3.22469	3.46581	-0.241056	0.0199505	-0.241114	-6.95538	-99.3205	-6.95695
3.28487	0.0101686	3.48181	-0.022219	3.28489	3.48188	-0.196934	0.0323876	-0.196989	-5.65609	-145.765	-5.65756
3.31206	-0.0138081	3.49667	-0.021261	3.31209	3.49674	-0.184607	0.0074529	-0.184643	-5.2795	-35.0543	-5.28043
3.54503	0.0235556	3.51026	-0.020341	3.54511	3.51032	0.0347678	0.0438966	0.0347871	0.990461	-215.804	0.990995
3.44872	-0.0835011	3.52407	-0.019883	3.44973	3.52413	-0.0753527	-0.0636181	-0.0743981	-2.13823	319.962	-2.11111
3.5881	0.0913103	3.5379	-0.019455	3.58927	3.53796	0.0502026	0.110765	0.0513108	1.41899	-569.341	1.45029
3.27556	-0.0941627	3.55092	-0.020299	3.27691	3.55098	-0.275365	-0.0738637	-0.27407	-7.75474	363.879	-7.71814
3.63535	0.135196	3.56343	-0.019079	3.63786	3.56348	0.0719201	0.154275	0.0743821	2.01828	-808.61	2.08734
3.61212	-0.0379778	3.57453	-0.015846	3.61232	3.57456	0.0375958	-0.0221318	0.0377603	1.05177	139.668	1.05636
3.58737	-0.0448725	3.58427	-0.014731	3.58765	3.5843	0.0031051	-0.0301415	0.00335546	0.0866313	204.613	0.0936155
3.58207	0.0440451	3.59202	-0.0131	3.58234	3.59204	-0.0099446	0.0571451	-0.00969771	-0.276853	-436.222	-0.269978
3.65982	-0.0607696	3.59741	-0.00919	3.66033	3.59742	0.0624145	-0.0515796	0.0629073	1.73499	561.258	1.74868
3.47887	0.0233317	3.60131	-0.006356	3.47895	3.60131	-0.122435	0.0296877	-0.122363	-3.39975	-467.081	-3.39773
3.39513	-0.0055989	3.60489	-0.005145	3.39513	3.6049	-0.209766	-0.0004539	-0.209765	-5.81892	8.82216	-5.81889
3.45398	-0.0164777	3.60791	-0.003878	3.45402	3.60791	-0.153927	-0.0125997	-0.15389	-4.26638	324.902	-4.26534
3.4446	-0.0003994	3.60907	-0.003319	3.4446	3.60908	-0.164476	0.0029196	-0.164477	-4.55728	-87.9663	-4.55732
3.68588	-0.0591988	3.60853	-0.001438	3.68635	3.60853	0.077345	-0.0577608	0.0778201	2.14339	4016.75	2.15656
3.64217	-0.068204	3.60832	0.002085	3.64281	3.60832	0.0338445	-0.070289	0.0344824	0.937956	-3371.18	0.955636
3.59852	-0.0631421	3.60834	0.005516	3.59908	3.60834	-0.0098154	-0.0686581	-0.00926569	-0.27202	-1244.71	-0.256785
3.41378	-0.0441027	3.6071	0.008424	3.41407	3.60711	-0.193315	-0.0525267	-0.19304	-5.35929	-623.536	-5.35166
3.66619	-0.0587806	3.60329	0.011459	3.66666	3.6033	0.0629072	-0.0702396	0.0633602	1.74583	-612.964	1.75839
3.48604	-0.012391	3.59862	0.014101	3.48606	3.59865	-0.112579	-0.026492	-0.112585	-3.12839	-187.873	-3.12853
3.51628	0.0078458	3.59504	0.015861	3.51629	3.59508	-0.0787648	-0.0080152	-0.078791	-2.19093	-50.534	-2.19164
3.57072	0.0881758	3.5915	0.018684	3.57181	3.59155	-0.0207752	0.0694918	-0.0197353	-0.578455	371.932	-0.549492
3.67901	-0.0075025	3.58886	0.020088	3.67902	3.58892	0.0901494	-0.0275905	0.0901008	2.51192	-137.348	2.51053
3.56058	0.098544	3.5872	0.020216	3.56195	3.58725	-0.026612	0.078328	-0.0253056	-0.741861	387.455	-0.70543
3.42229	-0.0036054	3.58604	0.02039	3.42229	3.5861	-0.163746	-0.0239954	-0.163802	-4.56622	-117.682	-4.56771
3.47742	-0.0224311	3.58461	0.02096	3.47749	3.58467	-0.107197	-0.0433911	-0.107186	-2.99049	-207.019	-2.99013
3.38004	0.007697	3.58162	0.021665	3.38005	3.58169	-0.201582	-0.013968	-0.201639	-5.62823	-64.4727	-5.62971
3.7663	0.0287807	3.57617	0.021512	3.76641	3.57624	0.190126	0.0072687	0.190171	5.31646	33.789	5.31763
3.29035	-0.0177677	3.57027	0.021126	3.2904	3.57033	-0.279913	-0.0388937	-0.279928	-7.84012	-184.103	-7.84039
3.44266	0.0104234	3.56674	0.020947	3.44267	3.56681	-0.124086	-0.0105236	-0.124132	-3.47898	-50.2392	-3.4802
3.36113	-0.0527846	3.56519	0.01921	3.36154	3.56525	-0.204069	-0.0719946	-0.203706	-5.72392	-374.777	-5.71366
3.606	0.0693377	3.56538	0.015395	3.60667	3.56542	0.0406194	0.0539427	0.0412527	1.13927	350.391	1.15702
3.53052	0.0873005	3.56659	0.011263	3.5316	3.56661	-0.0360738	0.0760375	-0.0350124	-1.01144	675.109	-0.981672
3.39459	0.0358769	3.56646	0.009024	3.39478	3.56647	-0.17187	0.0268529	-0.171692	-4.81908	297.572	-4.81406
3.3542	-0.0220852	3.56482	0.008402	3.35427	3.56483	-0.210616	-0.0304872	-0.210553	-5.90819	-362.856	-5.90642
3.67262	0.0063308	3.56321	0.007775	3.67263	3.56322	0.109411	-0.0014442	0.109408	3.07058	-18.5749	3.07048
3.34831	0.0042345	3.56185	0.005535	3.34831	3.56186	-0.213542	-0.0013005	-0.213544	-5.99525	-23.4959	-5.99529
3.32161	-0.0012309	3.55973	0.001745	3.32161	3.55973	-0.23812	-0.0029759	-0.23812	-6.68927	-170.539	-6.68927
3.33567	0.017208	3.55644	-0.002543	3.33572	3.55645	-0.220771	0.019751	-0.220728	-6.20764	-776.681	-6.20642
3.52879	0.088927	3.55522	-0.005303	3.52991	3.55522	-0.0264269	0.09423	-0.0253105	-0.743327	-1776.92	-0.711925
3.33829	0.0125351	3.55421	-0.006401	3.33832	3.55422	-0.215919	0.0189361	-0.215901	-6.075	-295.83	-6.07449
3.33219	-0.0109003	3.55117	-0.006426	3.33221	3.55117	-0.218972	-0.0044743	-0.21896	-6.16621	69.6281	-6.16586
3.42045	-0.0662793	3.54615	-0.004506	3.4211	3.54615	-0.125692	-0.0617733	-0.125053	-3.54448	1370.91	-3.52645
