1.540025627261146557e+00	-2.616846242038215788e-03	1.747967738853503095e+00	-1.010531210191082914e-03
1.544314998598726119e+00	3.780266878980890251e-03	1.746372206369426694e+00	-3.344445859872609782e-04
1.537089948025477826e+00	-2.914670573248409960e-03	1.745045849681528427e+00	7.496305732484070939e-05
1.529285345477706892e+00	7.830299999999998373e-03	1.743908950318471485e+00	5.620433121019135668e-04
1.539557516050955366e+00	-3.442377070063693933e-03	1.742874466242038123e+00	9.653656050955430456e-04
1.511139785732483976e+00	1.135348267515923562e-02	1.741814453503184756e+00	1.298357961783437597e-03
1.536855535923566718e+00	-8.015303694267516404e-03	1.740827110828025326e+00	1.714016560509553982e-03
1.499673372101910873e+00	3.287134012738853524e-03	1.740298863694267562e+00	2.411513375796177708e-03
1.524127827388535028e+00	-9.716966624203821068e-03	1.739885900636942706e+00	3.285901910828025775e-03
1.552142529464285658e+00	-1.343983673469387229e-03	1.741237099489795881e+00	3.915825255102041436e-03
1.554330840051020513e+00	9.398256377551011519e-04	1.740524308673469411e+00	5.016452806122451147e-03
1.507535225127551115e+00	-4.513850000000000674e-03	1.740173371173469263e+00	5.576566326530610525e-03
1.552346856760203897e+00	-6.938427423469386776e-03	1.739751219387755121e+00	6.148025510204081778e-03
1.534857093877550982e+00	-7.604320663265307610e-03	1.739434405612245049e+00	7.130450255102042771e-03
1.568935043622448733e+00	-4.477541326530613125e-03	1.739408302295918363e+00	8.137331632653061267e-03
1.555525670280612172e+00	-6.553238392857143810e-03	1.739593048469387782e+00	9.063846938775509121e-03
1.516130895535714451e+00	5.334260204081633710e-04	1.739955831632653105e+00	9.598543367346936903e-03
1.540831092091836885e+00	1.964092857142856873e-03	1.740485158163265211e+00	9.949728316326530639e-03
1.526568307015306214e+00	6.100293367347036212e-05	1.741115918367347248e+00	1.053758418367346968e-02
1.516506950892857031e+00	-7.186755102040810229e-04	1.741547728316326538e+00	1.115935204081632860e-02
1.513054719770408063e+00	-6.925527040816325045e-03	1.741831294642857353e+00	1.149031250000000053e-02
1.514253664285714285e+00	-1.138928571428572201e-03	1.742320225765306096e+00	1.175637244897959240e-02
1.535104049234694124e+00	-4.319664668367346680e-03	1.743143395408162988e+00	1.218095025510204134e-02
1.525409333035714354e+00	3.228410331632653330e-03	1.743980408163265272e+00	1.247757397959183695e-02
1.506090327678571317e+00	1.039462053571428742e-02	1.744879970663265389e+00	1.260403571428571345e-02
1.504830949872448809e+00	5.420318877551035886e-04	1.745838579081632869e+00	1.272223852040815957e-02
1.494596338775510347e+00	1.619615943877550368e-03	1.746645510204081431e+00	1.282458545918367318e-02
1.486667609438775406e+00	-1.078253163265305813e-02	1.747392358418367486e+00	1.300534693877550968e-02
1.502558780102040803e+00	2.002172410714285131e-02	1.748254355867346677e+00	1.299435331632653109e-02
1.487375506250000035e+00	-8.464370918367344551e-03	1.749248142857142918e+00	1.258703316326530500e-02
1.487766851785714106e+00	-2.822530867346939240e-03	1.750067232142856977e+00	1.212222448979591825e-02
1.472545429081632662e+00	-3.929010204081631076e-03	1.750677378826530850e+00	1.149316964285714351e-02
1.472189164540816275e+00	-1.952219540816326274e-02	1.751520792091836753e+00	1.109173341836734716e-02
1.487124312755101929e+00	-1.155062410714285601e-02	1.752701618622449109e+00	1.069313392857142858e-02
1.481380641709183488e+00	-3.505060841836734383e-03	1.753832922193877542e+00	9.859590561224490166e-03
1.454047200255102146e+00	-1.170458698979591657e-02	1.754492651785714230e+00	8.575008928571428365e-03
1.495536356887755103e+00	-7.881669642857143387e-03	1.754835658163264922e+00	7.304343112244897872e-03
1.447176664923469636e+00	9.403628061224489701e-03	1.755465859693877473e+00	6.193317602040815904e-03
